Gender,Married,Dependents,Education,Self_Employed,Credit_History,Property_Area,Loan_Amount_Term_ in_year,Income_Category,Has_Coapplicant,ApplicantIncome_log,CoapplicantIncome_log,LoanAmount_log,Total_income_log,EMI_log
-1.0,0.0,0.0,0.0,0.0,-0.8248548087396708,0.5,0.0,0.0,0.0,0.11653841845998279,0.11045341188016515,-0.31428437909753987,0.31284456783188874,-0.3005641041983423
0.0,0.0,1.205008368681069,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.7956650277265694,0.07108835587540165,1.3515001791824477,0.7612907221924596,1.4239512233045744
0.0,0.0,0.6025041843405345,0.0,0.0,0.0,0.5,0.0,-1.0,0.0,-0.28237043109392657,0.0025354136740543625,-0.5027935970330001,-0.45195744851293307,-0.4574832888365554
0.0,0.0,0.0,1.0,0.0,0.0,-0.5,0.0,-1.0,0.0,0.23987267239437587,-0.8954779297775296,-0.09689369904463142,-0.3016645260191046,-0.11960336055169447
0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.5220897175034516,-0.8954779297775296,-0.0060122711826519105,0.04158779771035117,-0.04395167775843857
0.0,0.0,0.6025041843405345,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.2750208012714696,0.05183714306765928,0.04678749590954072,0.21542334345465972,0.0
0.0,0.0,1.3281764435658359,1.0,0.0,-3.460715652271378,0.5,-15.0,-1.0,0.0,-0.2669859987178223,-0.8954779297775296,-1.8047397562626146,-0.9181418780317843,-0.25670515790839193
-1.0,0.0,0.6025041843405345,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.2591937275133764,-0.8954779297775296,3.4861751160921948,2.15437651238635,2.8630212725120017
-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.03465599846602271,-0.8954779297775296,-0.27045837393019273,-0.5512635541951385,-0.2640823815954466
-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.2216438311596725,-0.8954779297775296,-0.09689369904463142,-0.323835731554507,-0.11960336055169447
0.0,-1.0,1.8075125530216039,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,1.6506526596903357,0.14081918556758288,2.086712566403128,1.7729268921251398,1.6980781220709062
0.0,-1.0,0.08857008994183645,0.0,0.0,-0.6394592239938096,0.5,0.0,0.0,-1.0,0.015660134323430143,0.18749993111537328,0.7204475619549308,0.7045758227259566,0.5607693323695123
0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,-0.5674597484323478,0.14137864561717228,0.9025978132247645,0.04280274358478348,0.7123951744580068
0.0,0.0,1.205008368681069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6294437058493128,-0.8954779297775296,0.13209624044184526,0.1721593085384784,0.07101285964223703
0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.8722662910006224,-0.8954779297775296,-0.8909540718580973,0.46749730477809764,-0.7805965343606498
0.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,-0.5558946653160327,-0.8954779297775296,-0.5936750248949796,-1.269533024931101,-1.0662699432596223
0.0,0.0,1.205008368681069,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.7003444525305403,0.22282452209730483,0.9025978132247645,1.332760876230642,1.996941685450796
-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.14225442255360224,-0.8954779297775296,-1.2652749179917038,-0.42039474333570054,-1.09218937110183
0.0,0.0,1.205008368681069,0.0,0.0,-4.3499657550808735,0.5,0.0,0.0,0.0,1.169305760581361,-0.8954779297775296,1.6072565095286866,0.8287777091333576,1.2989684427747552
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.5564431770007988,0.11503817304205066,0.5435688217598889,-0.12810362762998154,0.41353161107811687
-1.0,-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,-1.0,-0.5446822865743127,-0.8954779297775296,-1.8469965072789507,-1.2558957371615311,-1.5764271101213214
0.0,0.0,0.6025041843405345,1.0,0.0,0.0,0.5,-15.0,-1.0,0.0,-0.550421584443752,0.0872576224023813,0.2462897747967712,-0.29198696724654205,1.4506165593400675
0.0,-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,-1.0,-0.9664897837544131,0.1337278549232018,-0.21108723339955734,-0.21936442431649447,-0.2146605492567359
0.0,0.0,0.6025041843405345,1.0,0.0,0.0,0.5,-15.0,0.0,0.0,-0.1347349197256403,0.06269085927985106,-0.27045837393019273,-0.10074485518545696,1.0204641293973427
-1.0,-1.0,1.8075125530216039,0.0,0.0,0.0,0.5,-15.0,0.0,-1.0,-3.0146011096125602,0.4813187178319619,2.2862148452903583,3.438445409730401,3.148694681410974
0.0,0.0,0.0,1.0,0.0,-4.3499657550808735,0.5,0.0,0.0,0.0,-0.301368494037806,0.14655564322385567,0.04678749590954072,0.23041293897915993,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.49161703754761704,0.10203739541321583,0.3998876268057167,-0.16690058131610194,0.2939282505264228
-1.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,0.0,0.2750208012714696,-0.8954779297775296,-0.25049155105357696,-0.2589148866160634,-0.24746156273083883
0.0,0.0,0.3829216113953009,0.0,0.0,-2.764621291839022,0.5,-15.0,0.0,0.0,0.675236191466812,0.17248061274668253,0.36251693107341826,1.1353346468484453,1.5473665792886604
0.0,-1.0,0.16586192404936337,0.0,0.0,-1.1974915833593085,0.5,-15.0,0.0,-1.0,0.39873532171724524,0.16062135498400126,-0.14467389986602577,0.77384153130687,1.1251698691296725
0.0,0.0,1.205008368681069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0947031530799594,-0.8954779297775296,1.501222859059305,0.7380407432947581,1.2107037193936152
0.0,-1.0,1.205008368681069,0.0,0.0,-4.3499657550808735,-0.5,0.0,-1.0,-1.0,-0.07179574895374696,-0.8954779297775296,-0.7968412871434213,-0.6807376958182093,-0.702254999643155
0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.02320106028609143,0.04967490218273752,-0.023894181198532236,-0.017480966870781562,0.2790429586017251
0.0,0.0,1.205008368681069,0.0,1.0,0.0,-0.5,0.0,0.0,0.0,0.7003444525305403,0.03264105308366888,-0.3314563218607811,0.5734972632595341,-0.31485840389664443
0.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.0,-1.0,-1.0,-0.16161823082152887,-0.8954779297775296,-1.2968539698464658,-0.7899861489452935,-1.118476462645511
0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.6266688593541906,0.09180844512210173,1.159547198230349,0.665235227905185,0.9262854469335456
0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6544753352320678,1.4219861143539092,-0.8954779297775296,0.5795471722782303,1.1361054205396128,0.44348077478372755
0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-15.0,0.0,0.0,1.2493485262070758,-0.8954779297775296,0.9025978132247645,0.9261313799158571,1.996941685450796
0.0,-1.0,0.4860141534457986,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.4518978469665222,-0.8954779297775296,1.0896619105368188,1.1724861845791672,0.8681114091693544
0.0,0.0,0.0,1.0,0.0,-0.9782857637090181,-0.5,0.0,-1.0,0.0,-0.3798684928891791,-0.044924883665395925,-1.145498167522439,-0.6307727575160034,-0.9924845915260824
0.0,0.0,1.205008368681069,0.0,1.0,0.0,-0.5,0.0,0.0,0.0,2.0333628495519736,0.0005110716578502724,0.3998876268057167,1.9790097531297628,0.2939282505264228
0.0,0.0,1.6887098489104384,0.0,0.0,-4.3499657550808735,0.0,0.0,-1.0,0.0,0.3391146391085723,-0.8954779297775296,-0.7386778017088182,-0.18095942944011081,-0.6538384457468936
0.0,-1.0,0.0,1.0,0.0,0.0,-0.5,0.0,-1.0,-1.0,-0.05672903712063433,0.03134125577166264,-0.5027935970330001,-0.1525017353049521,-0.4574832888365554
0.0,0.0,0.6025041843405345,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0524327910490743,0.10359923590194611,0.8057875247940873,1.0962705027493032,0.6318081788112839
0.0,-1.0,1.205008368681069,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.5330379094867629,0.19747099148512226,0.5712249019779357,1.0718793344878221,0.436553135466334
0.0,0.0,1.205008368681069,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.027698011488954854,-0.1845179678615069,-0.3314563218607811,-0.5207607243183485,-0.31485840389664443
0.0,0.0,0.7608634078741666,0.0,0.0,0.0,0.5,0.0,-1.0,0.0,-0.7150900734110281,0.11709375714333413,-0.15776818895786957,-0.17012442864984453,-0.17027661370647126
0.0,-1.0,0.0,1.0,1.0,0.0,-0.5,0.0,-1.0,-1.0,-0.511116571593674,0.09873666606353501,-0.4154770791845982,-0.19923323648797592,-0.3847991148938769
0.0,0.0,0.6025041843405345,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.6340560060371484,0.22215907729376197,2.0516522224742086,1.2867458412479993,1.6688931270732348
0.0,0.0,1.205008368681069,0.0,1.0,0.0,-0.5,-23.0,0.0,0.0,0.5850737804987111,-0.8954779297775296,0.3090061989437392,0.11819346825973069,2.91522779189789
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0948676703823454,-0.8954779297775296,0.5435688217598889,0.7382408408697149,0.41353161107811687
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.9591108373209886,0.003909006904864951,-0.5477705980166927,-1.0197422829612497,-0.49492312546167766
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08608127071208684,0.15212767166233188,1.1169375563662962,0.5097915719139684,0.8908162516747629
0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.5946855036328118,-0.8954779297775296,0.5985416352205883,1.346154628069689,0.459292180030637
0.0,-1.0,0.6025041843405345,0.0,0.0,0.0,0.5,-15.0,-1.0,-1.0,-0.030685765191755133,-0.8954779297775296,-0.23070221339471797,-0.6307368269857474,1.0535580245601155
-1.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,0.0,-0.09795075052624494,-0.8954779297775296,0.48484730571176154,-0.712549257956271,0.36465054032778965
0.0,0.0,0.0,1.0,0.0,0.0,-0.5,0.0,-1.0,0.0,-0.6985176635357014,0.09047901141724493,-0.2906058944918852,-0.37063811430387766,-0.2808536171543626
0.0,0.0,0.6025041843405345,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.48281048251427994,0.014631405262657984,0.8787870426401866,0.3145337366938715,0.6925745696798422
0.0,0.0,1.8075125530216039,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.22906521183665518,-0.8954779297775296,-1.1731395977689096,-0.8720199359301678,-1.0154939209584253
0.0,0.0,1.205008368681069,0.0,0.0,-3.0805279397611987,0.0,-13.540864587454582,-0.7081729174909164,0.0,-0.0652103049359131,-0.8954779297775296,-1.2953434090579652,-0.6727280131959635,0.011744248740611743
0.0,-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,2.3109098419202954,-0.8954779297775296,2.989393790241847,2.2172773071897693,2.4494896614338844
-1.0,0.0,0.0,1.0,0.0,-4.3499657550808735,-0.5,0.0,0.0,0.0,-0.6247079493207859,0.1505998135068451,0.7090162183544944,0.08744138887180551,0.5512536326241869
0.0,-1.0,0.0,0.0,1.0,0.0,0.5,10.0,0.0,-1.0,2.306362332573577,-0.8954779297775296,3.6643730618025763,2.2117463048017343,2.478222157618125
0.0,0.0,1.2707243643719897,0.0,0.0,-3.8755087500570253,0.0,0.0,-1.0,0.0,0.23619124943764186,-0.8954779297775296,0.031230854288618843,-0.306142132905115,-0.012949687795638418
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.037864961019941,0.1622714762069482,0.09836399165925827,-0.016536824273758317,0.04293340001183822
0.0,0.0,1.205008368681069,0.0,1.0,0.0,-0.5,-5.0,0.0,0.0,1.2486134423131134,0.2656688073392116,2.4693003578985504,1.946076078252574,2.3544324727288433
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.5558946653160327,0.09577782121610073,-0.4154770791845982,-0.2462286043932317,-0.3847991148938769
0.0,-1.0,1.205008368681069,0.0,0.0,0.0,-0.5,0.0,-1.0,-1.0,0.2047446748045365,-0.8954779297775296,0.181755232273728,-0.3443896803272535,0.11235008756963963
0.0,-1.0,0.6025041843405345,0.0,0.0,0.0,0.5,0.0,0.0,-1.0,0.2141587992588051,0.07422838878277747,-0.15325837615039975,0.2388026194708814,-0.16652254716070958
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.22906521183665518,0.14172173058726065,0.19806509150442553,0.24338555394747313,0.12592677013230005
0.0,0.0,1.8075125530216039,1.0,0.0,-4.3499657550808735,0.5,-15.0,-1.0,0.0,-0.33036850461586403,0.06457007529313537,-1.2968539698464658,-0.24875815130202594,0.16607004834727823
-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.14423040887372676,-0.8954779297775296,-2.3305309649854733,-0.41799140906587207,-1.9789317392252685
0.0,0.0,0.6025041843405345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013145071222917552,0.1388069541948644,0.45868150782178835,0.37436661808011273,0.34286955945443764
0.0,0.0,0.0,1.0,0.0,-4.3499657550808735,0.5,0.0,0.0,0.0,0.9792486999525605,-0.8954779297775296,-0.4154770791845982,0.5976168744757209,-0.3847991148938769
0.0,0.0,1.1355642728295279,0.0,0.0,0.0,-0.5,0.0,-1.0,0.0,-0.7121360805827102,-0.8954779297775296,-0.38889952295482966,-1.4595648808466004,-0.3626753773974995
0.0,0.0,1.205008368681069,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,-0.9503082071597954,0.08001308765821753,-0.5706044989814849,-0.5934146297973549,-0.513930562661547
0.0,0.0,1.205008368681069,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.5264051019197933,0.014058457318712855,1.3025688506444355,1.419952241712755,1.0453397898894008
-1.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.0,-1.0,-1.0,-0.20168698035941324,-0.8954779297775296,-3.1831811883311087,-0.8387205950964698,-2.688696382537273
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,1.3511503767422681,-0.8954779297775296,0.04678749590954072,1.0499499881882877,0.751411539362978
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.7713160070786105,-0.8954779297775296,0.04678749590954072,1.560985134589383,0.0
